test_fna/5_AE016877.fasta	test_fna/5_AE016877.fasta	1349-0|1349|1349	1.000000	0.000000	1.000000	0.000000	-nan[-nan,-nan]	nan[nan,nan]	-nan[-nan,-nan]	nan[nan,nan]	-NAN	-NAN	-NAN	-NAN
test_fna/3_AE016877.fasta	test_fna/29_AE016877.fasta	37-1|1261|1333	0.014470	0.222306	0.029342	0.220546	0.013878[0.009344,0.018412]	0.224880[0.207489,0.249326]	0.028141[0.019013,0.037269]	0.223157[0.205599,0.247663]	9.938619E-10	7.579373E-10	9.551013E-07	7.283778E-07
test_fna/3_AE016877.fasta	test_fna/15_AE016877.fasta	161-1|1323|1333	0.064529	0.131877	0.121693	0.131641	0.064008[0.054404,0.073613]	0.132352[0.124176,0.141947]	0.120711[0.103155,0.138266]	0.132147[0.123661,0.141970]	2.706164E-39	1.070757E-41	2.600624E-36	1.028997E-38
test_fna/3_AE016877.fasta	test_fna/6_AE016877.fasta	460-0|1279|1333	0.213755	0.065219	0.359656	0.063913	0.213438[0.196126,0.230749]	0.065295[0.061306,0.069684]	0.359123[0.332830,0.385415]	0.064006[0.059590,0.068758]	2.585394E-129	3.490205E-158	2.484564E-126	3.354087E-155
test_fna/3_AE016877.fasta	test_fna/19_AE016877.fasta	115-1|1321|1333	0.045293	0.152859	0.087055	0.152576	0.044741[0.036700,0.052783]	0.153592[0.143741,0.165492]	0.085994[0.070876,0.101113]	0.153342[0.143220,0.165427]	5.454939E-28	3.646376E-29	5.242196E-25	3.504167E-26
test_fna/3_AE016877.fasta	test_fna/23_AE016877.fasta	81-1|1272|1333	0.032092	0.173599	0.063679	0.172119	0.031528[0.024711,0.038345]	0.174673[0.162850,0.189486]	0.062561[0.049252,0.075869]	0.173226[0.161171,0.188175]	6.250766E-20	1.578970E-20	6.006987E-17	1.517390E-17
test_fna/3_AE016877.fasta	test_fna/12_AE016877.fasta	220-1|1269|1333	0.092359	0.111079	0.173365	0.109522	0.091892[0.080291,0.103493]	0.111369[0.104599,0.119136]	0.172487[0.151700,0.193274]	0.109840[0.102728,0.117866]	1.169447E-54	8.918920E-60	1.123839E-51	8.571082E-57
test_fna/3_AE016877.fasta	test_fna/24_AE016877.fasta	80-1|1296|1333	0.031385	0.174949	0.061728	0.174063	0.030814[0.024106,0.037523]	0.176061[0.164155,0.190999]	0.060607[0.047616,0.073597]	0.175210[0.163072,0.190287]	1.104079E-19	3.007871E-20	1.061020E-16	2.890564E-17
test_fna/3_AE016877.fasta	test_fna/27_AE016877.fasta	65-1|1369|1333	0.024649	0.189638	0.048762	0.188800	0.024051[0.018203,0.029899]	0.191138[0.177891,0.208190]	0.047579[0.036151,0.059006]	0.190336[0.176882,0.207504]	3.773314E-16	1.671022E-16	3.626155E-13	1.605852E-13
test_fna/3_AE016877.fasta	test_fna/13_AE016877.fasta	206-1|1271|1333	0.085905	0.115236	0.162077	0.113730	0.085427[0.074240,0.096615]	0.115557[0.108506,0.123683]	0.161176[0.140961,0.181391]	0.114079[0.106694,0.122454]	6.097596E-51	2.367541E-55	5.859790E-48	2.275207E-52
test_fna/3_AE016877.fasta	test_fna/28_AE016877.fasta	51-1|1324|1333	0.019570	0.203749	0.038520	0.203537	0.018973[0.013735,0.024211]	0.205650[0.190733,0.225521]	0.037343[0.027130,0.047556]	0.205475[0.190365,0.225444]	6.273333E-13	3.843196E-13	6.028673E-10	3.693311E-10
test_fna/3_AE016877.fasta	test_fna/8_AE016877.fasta	380-0|1284|1333	0.169870	0.077279	0.295950	0.076098	0.169503[0.153955,0.185051]	0.077395[0.072735,0.082572]	0.295310[0.270358,0.320262]	0.076233[0.071163,0.081751]	1.342218E-101	2.469326E-119	1.289872E-98	2.373023E-116
test_fna/3_AE016877.fasta	test_fna/20_AE016877.fasta	98-1|1321|1333	0.038341	0.162857	0.074186	0.162574	0.037777[0.030386,0.045169]	0.163749[0.153024,0.176910]	0.073095[0.059058,0.087132]	0.163500[0.152521,0.176827]	6.386692E-24	9.268666E-25	6.137611E-21	8.907188E-22
test_fna/16_AE016877.fasta	test_fna/5_AE016877.fasta	121-1|1349|1316	0.047563	0.149939	0.091945	0.149160	0.047012[0.038787,0.055238]	0.150634[0.141046,0.162161]	0.090881[0.075351,0.106411]	0.149888[0.140028,0.161600]	1.978184E-29	9.357667E-31	1.901035E-26	8.992718E-28
test_fna/16_AE016877.fasta	test_fna/26_AE016877.fasta	28-1|1327|1316	0.010707	0.240895	0.021277	0.240634	0.010097[0.006265,0.013929]	0.244527[0.224655,0.274117]	0.020063[0.012488,0.027639]	0.244304[0.224283,0.273939]	1.204999E-07	1.047182E-07	1.158004E-04	1.006342E-04
test_fna/16_AE016877.fasta	test_fna/4_AE016877.fasta	147-1|1366|1316	0.057988	0.138171	0.111702	0.136995	0.057452[0.048393,0.066511]	0.138720[0.130102,0.148907]	0.110669[0.093719,0.127619]	0.137576[0.128669,0.147966]	8.924796E-36	8.517952E-38	8.576729E-33	8.185752E-35
test_fna/16_AE016877.fasta	test_fna/22_AE016877.fasta	30-1|1244|1316	0.011858	0.234589	0.024116	0.232806	0.011269[0.007156,0.015382]	0.237736[0.218542,0.265864]	0.022918[0.014602,0.031234]	0.235989[0.216641,0.264160]	3.940346E-08	3.299595E-08	3.786673E-05	3.170911E-05
test_fna/16_AE016877.fasta	test_fna/9_AE016877.fasta	97-1|1331|1316	0.038039	0.163333	0.073708	0.162978	0.037476[0.030105,0.044848]	0.164231[0.153450,0.177474]	0.072617[0.058597,0.086638]	0.163909[0.152876,0.177318]	1.093040E-23	1.635909E-24	1.050412E-20	1.572108E-21
test_fna/16_AE016877.fasta	test_fna/7_AE016877.fasta	108-1|1278|1316	0.043443	0.155355	0.084507	0.154433	0.042901[0.034935,0.050866]	0.156108[0.145939,0.168466]	0.083452[0.068289,0.098615]	0.155218[0.144783,0.167751]	2.379413E-26	1.980025E-27	2.286616E-23	1.902804E-24
test_fna/16_AE016877.fasta	test_fna/25_AE016877.fasta	32-1|1451|1316	0.011700	0.235415	0.024316	0.232289	0.011064[0.007144,0.014985]	0.238867[0.220153,0.265965]	0.022995[0.014897,0.031093]	0.235780[0.216923,0.262914]	1.585582E-08	1.307862E-08	1.523744E-05	1.256855E-05
test_fna/16_AE016877.fasta	test_fna/17_AE016877.fasta	57-1|1356|1316	0.021797	0.197149	0.043313	0.196206	0.021201[0.015679,0.026722]	0.198848[0.184719,0.217364]	0.042127[0.031274,0.052981]	0.197941[0.183614,0.216561]	2.616589E-14	1.394735E-14	2.514542E-11	1.340341E-11
test_fna/16_AE016877.fasta	test_fna/14_AE016877.fasta	64-1|1294|1316	0.025137	0.188442	0.049459	0.187913	0.024560[0.018548,0.030573]	0.189859[0.176539,0.207039]	0.048323[0.036639,0.060008]	0.189365[0.175830,0.206665]	5.898251E-16	2.617804E-16	5.668219E-13	2.515709E-13
test_fna/16_AE016877.fasta	test_fna/1_AE016877.fasta	200-1|1316|1316	0.082237	0.117752	0.151976	0.117752	0.081748[0.070859,0.092637]	0.118096[0.110907,0.126399]	0.151073[0.131724,0.170422]	0.118125[0.110593,0.126691]	2.608691E-49	3.632800E-53	2.506952E-46	3.491121E-50
test_fna/16_AE016877.fasta	test_fna/18_AE016877.fasta	42-1|1321|1316	0.016185	0.215411	0.031915	0.215293	0.015586[0.010820,0.020352]	0.217732[0.201350,0.240249]	0.030733[0.021408,0.040058]	0.217650[0.201088,0.240249]	7.285888E-11	5.246088E-11	7.001738E-08	5.041491E-08
test_fna/16_AE016877.fasta	test_fna/AE016877.fasta	217-1|1329|1316	0.089374	0.112961	0.164894	0.112653	0.088894[0.077574,0.100214]	0.113271[0.106425,0.121131]	0.164008[0.144001,0.184014]	0.112990[0.105797,0.121121]	9.361557E-54	2.142359E-58	8.996456E-51	2.058807E-55
test_fna/16_AE016877.fasta	test_fna/21_AE016877.fasta	38-1|1400|1316	0.014190	0.223511	0.028875	0.221548	0.013569[0.009188,0.017951]	0.226267[0.209046,0.250369]	0.027613[0.018760,0.036467]	0.224341[0.206960,0.248502]	6.415431E-10	4.883469E-10	6.165229E-07	4.693014E-07
test_fna/16_AE016877.fasta	test_fna/30_AE016877.fasta	15-1|1363|1316	0.005631	0.280750	0.011398	0.279644	0.005002[0.002323,0.007682]	0.288105[0.261465,0.335871]	0.010126[0.004717,0.015536]	0.287038[0.260288,0.334785]	1.262531E-04	1.216722E-04	1.213292E-01	1.169270E-01
test_fna/16_AE016877.fasta	test_fna/2_AE016877.fasta	179-1|1326|1316	0.072676	0.124922	0.136018	0.124685	0.072170[0.061951,0.082390]	0.125329[0.117645,0.134274]	0.135073[0.116605,0.153540]	0.125121[0.117112,0.134310]	7.177266E-44	6.536900E-47	6.897352E-41	6.281960E-44
test_fna/16_AE016877.fasta	test_fna/3_AE016877.fasta	162-1|1333|1316	0.065139	0.131325	0.123100	0.130922	0.064620[0.054958,0.074283]	0.131794[0.123649,0.141347]	0.122120[0.104430,0.139811]	0.131422[0.122966,0.141202]	1.486401E-39	5.185904E-42	1.428431E-36	4.983654E-39
test_fna/16_AE016877.fasta	test_fna/16_AE016877.fasta	1316-0|1316|1316	1.000000	0.000000	1.000000	0.000000	-nan[-nan,-nan]	nan[nan,nan]	-nan[-nan,-nan]	nan[nan,nan]	-NAN	-NAN	-NAN	-NAN
test_fna/16_AE016877.fasta	test_fna/10_AE016877.fasta	89-1|1317|1316	0.034984	0.168381	0.067629	0.168357	0.034419[0.027335,0.041503]	0.169365[0.158094,0.183338]	0.066537[0.053072,0.080002]	0.169375[0.157857,0.183507]	8.429893E-22	1.742208E-22	8.101128E-19	1.674262E-19
test_fna/16_AE016877.fasta	test_fna/11_AE016877.fasta	68-1|1245|1316	0.027276	0.183469	0.054618	0.181711	0.026714[0.020384,0.033044]	0.184736[0.171830,0.201251]	0.053493[0.040993,0.065992]	0.183013[0.169889,0.199646]	6.585491E-17	2.467831E-17	6.328657E-14	2.371586E-14
test_fna/16_AE016877.fasta	test_fna/29_AE016877.fasta	12-1|1261|1316	0.004678	0.292270	0.009516	0.290922	0.004072[0.001608,0.006537]	0.300902[0.271477,0.358834]	0.008284[0.003281,0.013286]	0.299591[0.270063,0.357475]	6.005920E-04	5.862890E-04	5.771690E-01	5.634237E-01
test_fna/16_AE016877.fasta	test_fna/15_AE016877.fasta	49-1|1323|1316	0.018919	0.205824	0.037234	0.205658	0.018324[0.013159,0.023490]	0.207784[0.192579,0.228162]	0.036064[0.025990,0.046137]	0.207654[0.192258,0.228128]	1.786744E-12	1.135149E-12	1.717061E-09	1.090878E-09
test_fna/16_AE016877.fasta	test_fna/6_AE016877.fasta	114-1|1279|1316	0.045949	0.152000	0.089132	0.151102	0.045411[0.037218,0.053603]	0.152704[0.142826,0.164648]	0.088087[0.072554,0.103620]	0.151839[0.141689,0.163964]	8.568156E-28	5.293269E-29	8.233998E-25	5.086831E-26
test_fna/16_AE016877.fasta	test_fna/19_AE016877.fasta	37-1|1321|1316	0.014231	0.223333	0.028116	0.223215	0.013628[0.009171,0.018085]	0.226001[0.208592,0.250478]	0.026925[0.018179,0.035670]	0.225919[0.208340,0.250467]	1.026654E-09	7.980517E-10	9.866140E-07	7.669277E-07
test_fna/16_AE016877.fasta	test_fna/23_AE016877.fasta	20-1|1272|1316	0.007788	0.260610	0.015723	0.259538	0.007185[0.003918,0.010452]	0.265609[0.242389,0.303301]	0.014506[0.007935,0.021077]	0.264575[0.241224,0.302277]	8.123968E-06	7.556489E-06	7.807133E-03	7.261786E-03
test_fna/16_AE016877.fasta	test_fna/12_AE016877.fasta	53-1|1269|1316	0.020932	0.199628	0.041765	0.198481	0.020353[0.014853,0.025853]	0.201345[0.186731,0.220696]	0.040610[0.029750,0.051471]	0.200233[0.185422,0.219683]	2.039082E-13	1.158408E-13	1.959558E-10	1.113230E-10
test_fna/16_AE016877.fasta	test_fna/24_AE016877.fasta	24-1|1296|1316	0.009274	0.249792	0.018519	0.249312	0.008668[0.005096,0.012239]	0.253978[0.232634,0.286949]	0.017308[0.010208,0.024409]	0.253535[0.232050,0.286537]	9.830543E-07	8.863601E-07	9.447152E-04	8.517921E-04
test_fna/16_AE016877.fasta	test_fna/27_AE016877.fasta	18-1|1369|1316	0.006749	0.269495	0.013678	0.268249	0.006122[0.003161,0.009082]	0.275554[0.251084,0.316673]	0.012406[0.006426,0.018387]	0.274347[0.249758,0.315465]	2.527804E-05	2.392203E-05	2.429219E-02	2.298907E-02
test_fna/16_AE016877.fasta	test_fna/13_AE016877.fasta	63-1|1271|1316	0.024960	0.188873	0.049567	0.187777	0.024388[0.018370,0.030406]	0.190288[0.176870,0.207630]	0.048431[0.036629,0.060233]	0.189226[0.175596,0.206683]	9.851661E-16	4.386107E-16	9.467447E-13	4.215049E-13
test_fna/16_AE016877.fasta	test_fna/28_AE016877.fasta	24-1|1324|1316	0.009174	0.250458	0.018237	0.250269	0.008562[0.005031,0.012092]	0.254740[0.233379,0.287750]	0.017019[0.010031,0.024007]	0.254588[0.233087,0.287630]	1.002299E-06	9.058718E-07	9.632097E-04	8.705428E-04
test_fna/16_AE016877.fasta	test_fna/8_AE016877.fasta	99-1|1284|1316	0.039584	0.160937	0.077103	0.160163	0.039034[0.031443,0.046625]	0.161779[0.151128,0.174836]	0.076031[0.061533,0.090529]	0.161038[0.150131,0.174261]	3.415656E-24	4.383253E-25	3.282445E-21	4.212306E-22
test_fna/16_AE016877.fasta	test_fna/20_AE016877.fasta	30-1|1321|1316	0.011507	0.236441	0.022796	0.236322	0.010900[0.006914,0.014886]	0.239794[0.220562,0.267997]	0.021592[0.013739,0.029446]	0.239713[0.220326,0.267968]	4.162711E-08	3.539804E-08	4.000366E-05	3.401752E-05
test_fna/10_AE016877.fasta	test_fna/5_AE016877.fasta	267-1|1349|1317	0.111296	0.100496	0.202733	0.099741	0.110845[0.098282,0.123407]	0.100725[0.094718,0.107532]	0.201910[0.180230,0.223591]	0.099996[0.093621,0.107095]	2.631950E-67	9.701622E-75	2.529304E-64	9.323258E-72
test_fna/10_AE016877.fasta	test_fna/26_AE016877.fasta	31-1|1327|1317	0.011864	0.234557	0.023538	0.234320	0.011255[0.007210,0.015300]	0.237811[0.218871,0.265393]	0.022331[0.014351,0.030311]	0.237612[0.218516,0.265248]	2.464706E-08	2.071524E-08	2.368582E-05	1.990734E-05
test_fna/10_AE016877.fasta	test_fna/4_AE016877.fasta	288-1|1366|1317	0.120251	0.096161	0.218679	0.095009	0.119809[0.106803,0.132814]	0.096367[0.090648,0.102819]	0.217875[0.195580,0.240170]	0.095240[0.089151,0.101987]	3.574188E-73	4.484436E-82	3.434795E-70	4.309543E-79
test_fna/10_AE016877.fasta	test_fna/22_AE016877.fasta	41-1|1244|1317	0.016270	0.215090	0.032958	0.213282	0.015689[0.010837,0.020541]	0.217328[0.200784,0.240153]	0.031781[0.022033,0.041529]	0.215556[0.198836,0.238452]	1.166750E-10	8.290820E-11	1.121247E-07	7.967478E-08
test_fna/10_AE016877.fasta	test_fna/9_AE016877.fasta	170-1|1331|1317	0.068604	0.128288	0.129081	0.127957	0.068091[0.058173,0.078009]	0.128727[0.120806,0.137984]	0.128116[0.110066,0.146167]	0.128426[0.120188,0.137917]	1.423812E-41	2.706407E-44	1.368283E-38	2.600857E-41
test_fna/10_AE016877.fasta	test_fna/7_AE016877.fasta	191-1|1278|1317	0.079451	0.119745	0.149452	0.118799	0.078965[0.068184,0.089746]	0.120100[0.112723,0.128647]	0.148538[0.129040,0.168037]	0.119182[0.111473,0.127977]	4.854272E-47	1.028533E-50	4.664956E-44	9.884203E-48
test_fna/10_AE016877.fasta	test_fna/25_AE016877.fasta	39-1|1451|1317	0.014291	0.223073	0.029613	0.219972	0.013660[0.009305,0.018015]	0.225857[0.208829,0.249583]	0.028305[0.019348,0.037262]	0.222794[0.205611,0.246572]	3.930708E-10	2.935489E-10	3.777411E-07	2.821005E-07
test_fna/10_AE016877.fasta	test_fna/17_AE016877.fasta	91-1|1356|1317	0.035244	0.167934	0.069096	0.167016	0.034671[0.027614,0.041727]	0.168925[0.157771,0.182720]	0.067973[0.054379,0.081567]	0.168041[0.156646,0.181986]	2.988911E-22	5.604391E-23	2.872343E-19	5.385820E-20
test_fna/10_AE016877.fasta	test_fna/14_AE016877.fasta	94-1|1294|1317	0.037346	0.164440	0.072643	0.163887	0.036790[0.029435,0.044144]	0.165345[0.154397,0.178839]	0.071561[0.057516,0.085605]	0.164826[0.153626,0.178480]	5.361739E-23	8.702767E-24	5.152631E-20	8.363359E-21
test_fna/10_AE016877.fasta	test_fna/1_AE016877.fasta	407-0|1316|1317	0.182839	0.073370	0.309271	0.073346	0.182485[0.166439,0.198530]	0.073472[0.069048,0.078371]	0.308671[0.283712,0.333629]	0.073467[0.068608,0.078737]	2.263577E-110	4.211104E-130	2.175297E-107	4.046871E-127
test_fna/10_AE016877.fasta	test_fna/18_AE016877.fasta	85-1|1321|1317	0.033294	0.171374	0.064541	0.171279	0.032725[0.025823,0.039627]	0.172417[0.160873,0.186801]	0.063437[0.050273,0.076602]	0.172356[0.160571,0.186893]	7.448357E-21	1.778915E-21	7.157871E-18	1.709537E-18
test_fna/10_AE016877.fasta	test_fna/AE016877.fasta	452-0|1329|1317	0.206016	0.067123	0.343204	0.066839	0.205687[0.188773,0.222600]	0.067206[0.063138,0.071687]	0.342655[0.317022,0.368287]	0.066940[0.062431,0.071799]	7.149286E-126	1.280869E-151	6.870464E-123	1.230915E-148
test_fna/10_AE016877.fasta	test_fna/21_AE016877.fasta	57-1|1400|1317	0.021429	0.198193	0.043280	0.196254	0.020822[0.015395,0.026248]	0.199952[0.185808,0.218489]	0.042054[0.031214,0.052894]	0.198050[0.183716,0.216681]	2.721408E-14	1.438631E-14	2.615273E-11	1.382525E-11
test_fna/10_AE016877.fasta	test_fna/30_AE016877.fasta	24-1|1363|1317	0.009036	0.251398	0.018223	0.250316	0.008414[0.004940,0.011888]	0.255817[0.234431,0.288883]	0.016969[0.009993,0.023944]	0.254774[0.233252,0.287865]	1.030420E-06	9.304266E-07	9.902335E-04	8.941399E-04
test_fna/10_AE016877.fasta	test_fna/2_AE016877.fasta	374-0|1326|1317	0.164830	0.078892	0.283979	0.078678	0.164453[0.149200,0.179705]	0.079015[0.074285,0.084274]	0.283328[0.258991,0.307665]	0.078822[0.073671,0.084435]	1.995841E-99	1.518978E-115	1.918004E-96	1.459738E-112
test_fna/10_AE016877.fasta	test_fna/3_AE016877.fasta	320-0|1333|1317	0.137339	0.088803	0.242976	0.088424	0.136925[0.122967,0.150884]	0.088969[0.083664,0.094917]	0.242245[0.219105,0.265384]	0.088613[0.082911,0.094888]	1.114683E-82	7.287933E-94	1.071210E-79	7.003704E-91
test_fna/10_AE016877.fasta	test_fna/16_AE016877.fasta	89-1|1316|1317	0.034984	0.168381	0.067629	0.168357	0.034419[0.027335,0.041503]	0.169365[0.158094,0.183338]	0.066537[0.053072,0.080002]	0.169375[0.157857,0.183507]	8.429893E-22	1.742208E-22	8.101128E-19	1.674262E-19
test_fna/10_AE016877.fasta	test_fna/10_AE016877.fasta	1317-0|1317|1317	1.000000	0.000000	1.000000	0.000000	-nan[-nan,-nan]	nan[nan,nan]	-nan[-nan,-nan]	nan[nan,nan]	-NAN	-NAN	-NAN	-NAN
test_fna/10_AE016877.fasta	test_fna/11_AE016877.fasta	136-1|1245|1317	0.056059	0.140171	0.109237	0.138390	0.055544[0.046430,0.064658]	0.140718[0.131759,0.151378]	0.108233[0.090976,0.125491]	0.138967[0.129720,0.149823]	3.461413E-33	4.971070E-35	3.326417E-30	4.777199E-32
test_fna/10_AE016877.fasta	test_fna/29_AE016877.fasta	28-1|1261|1317	0.010980	0.239339	0.022205	0.237966	0.010386[0.006451,0.014321]	0.242782[0.222946,0.272303]	0.021002[0.013087,0.028916]	0.241446[0.221459,0.271006]	1.151001E-07	9.905266E-08	1.106112E-04	9.518961E-05
test_fna/10_AE016877.fasta	test_fna/15_AE016877.fasta	83-1|1323|1317	0.032460	0.172909	0.063022	0.172767	0.031889[0.025078,0.038699]	0.173984[0.162297,0.188585]	0.061913[0.048897,0.074929]	0.173876[0.161951,0.188627]	2.206946E-20	5.645868E-21	2.120875E-17	5.425679E-18
test_fna/10_AE016877.fasta	test_fna/6_AE016877.fasta	225-1|1279|1317	0.094897	0.109530	0.175919	0.108608	0.094433[0.082662,0.106204]	0.109809[0.103136,0.117454]	0.175060[0.154233,0.195887]	0.108914[0.101889,0.116831]	5.162200E-56	2.788057E-61	4.960874E-53	2.679323E-58
test_fna/10_AE016877.fasta	test_fna/19_AE016877.fasta	56-1|1321|1317	0.021689	0.197455	0.042521	0.197360	0.021099[0.015556,0.026643]	0.199141[0.184900,0.217851]	0.041365[0.030610,0.052120]	0.199082[0.184638,0.217901]	4.325197E-14	2.377584E-14	4.156515E-11	2.284859E-11
test_fna/10_AE016877.fasta	test_fna/23_AE016877.fasta	51-1|1272|1317	0.020095	0.202128	0.040094	0.201033	0.019513[0.014132,0.024895]	0.203927[0.189034,0.223763]	0.038935[0.028304,0.049565]	0.202867[0.187779,0.222797]	5.926203E-13	3.523225E-13	5.695082E-10	3.385819E-10
test_fna/10_AE016877.fasta	test_fna/12_AE016877.fasta	130-1|1269|1317	0.052932	0.143574	0.102443	0.142403	0.052406[0.043593,0.061220]	0.144166[0.134972,0.155149]	0.101426[0.084816,0.118037]	0.143026[0.133548,0.154204]	1.087828E-31	2.607110E-33	1.045403E-28	2.505432E-30
test_fna/10_AE016877.fasta	test_fna/24_AE016877.fasta	40-1|1296|1317	0.015546	0.217889	0.030864	0.217385	0.014951[0.010262,0.019640]	0.220291[0.203529,0.243523]	0.029683[0.020443,0.038923]	0.219823[0.202885,0.243131]	2.061893E-10	1.521908E-10	1.981480E-07	1.462553E-07
test_fna/10_AE016877.fasta	test_fna/27_AE016877.fasta	39-1|1369|1317	0.014734	0.221194	0.029613	0.219972	0.014121[0.009626,0.018616]	0.223811[0.206815,0.247483]	0.028381[0.019413,0.037350]	0.222627[0.205464,0.246365]	3.697846E-10	2.780362E-10	3.553630E-07	2.671928E-07
test_fna/10_AE016877.fasta	test_fna/13_AE016877.fasta	113-1|1271|1317	0.045657	0.152382	0.088906	0.151261	0.045119[0.036941,0.053297]	0.153090[0.143166,0.165097]	0.087860[0.072296,0.103423]	0.152001[0.141808,0.164187]	1.474879E-27	9.312118E-29	1.417358E-24	8.948946E-26
test_fna/10_AE016877.fasta	test_fna/28_AE016877.fasta	28-1|1324|1317	0.010716	0.240848	0.021260	0.240682	0.010106[0.006271,0.013941]	0.244473[0.224603,0.274062]	0.020050[0.012480,0.027620]	0.244345[0.224325,0.273979]	1.203310E-07	1.046027E-07	1.156381E-04	1.005232E-04
test_fna/10_AE016877.fasta	test_fna/8_AE016877.fasta	196-1|1284|1317	0.081497	0.118274	0.152648	0.117476	0.081013[0.070108,0.091918]	0.118619[0.111353,0.127021]	0.151742[0.132118,0.171366]	0.117849[0.110247,0.126504]	2.499725E-48	3.483190E-52	2.402236E-45	3.347345E-49
test_fna/10_AE016877.fasta	test_fna/20_AE016877.fasta	55-1|1321|1317	0.021293	0.198581	0.041762	0.198486	0.020703[0.015212,0.026194]	0.200302[0.185933,0.219228]	0.040604[0.029944,0.051264]	0.200243[0.185673,0.219276]	7.364641E-14	4.138823E-14	7.077420E-11	3.977409E-11
test_fna/11_AE016877.fasta	test_fna/5_AE016877.fasta	219-1|1349|1245	0.092211	0.111171	0.175904	0.108614	0.091745[0.080135,0.103354]	0.111461[0.104675,0.119249]	0.175015[0.153908,0.196122]	0.108930[0.101814,0.116963]	2.063868E-54	1.085884E-59	1.983377E-51	1.043535E-56
test_fna/11_AE016877.fasta	test_fna/26_AE016877.fasta	34-1|1327|1245	0.013396	0.227058	0.027309	0.225033	0.012808[0.008433,0.017182]	0.229831[0.211735,0.255678]	0.026109[0.017251,0.034967]	0.227842[0.209585,0.253742]	4.782906E-09	3.795291E-09	4.596373E-06	3.647274E-06
test_fna/11_AE016877.fasta	test_fna/4_AE016877.fasta	241-1|1366|1245	0.101688	0.105597	0.193574	0.102631	0.101233[0.089089,0.113377]	0.105851[0.099455,0.113145]	0.192709[0.170799,0.214618]	0.102911[0.096181,0.110454]	2.627190E-60	6.730495E-67	2.524729E-57	6.468005E-64
test_fna/11_AE016877.fasta	test_fna/22_AE016877.fasta	32-1|1244|1245	0.013024	0.228797	0.025723	0.228772	0.012453[0.008068,0.016838]	0.231564[0.212979,0.258421]	0.024596[0.015988,0.033203]	0.231574[0.212820,0.258493]	1.301512E-08	1.066981E-08	1.250753E-05	1.025369E-05
test_fna/11_AE016877.fasta	test_fna/9_AE016877.fasta	147-1|1331|1245	0.060519	0.135651	0.118072	0.133529	0.060008[0.050563,0.069453]	0.136150[0.127569,0.146295]	0.117076[0.099217,0.134935]	0.134058[0.125185,0.144403]	6.776997E-36	4.377418E-38	6.512694E-33	4.206699E-35
test_fna/11_AE016877.fasta	test_fna/7_AE016877.fasta	177-1|1278|1245	0.075448	0.122744	0.142169	0.121921	0.074969[0.064313,0.085626]	0.123114[0.115424,0.132074]	0.141267[0.121920,0.160615]	0.122319[0.114297,0.131524]	1.487534E-43	9.310092E-47	1.429520E-40	8.946999E-44
test_fna/11_AE016877.fasta	test_fna/25_AE016877.fasta	37-1|1451|1245	0.013915	0.224716	0.029719	0.219748	0.013302[0.008947,0.017657]	0.227494[0.210063,0.252010]	0.028410[0.019181,0.037638]	0.222564[0.204983,0.247115]	1.067270E-09	8.017719E-10	1.025647E-06	7.705028E-07
test_fna/11_AE016877.fasta	test_fna/17_AE016877.fasta	67-1|1356|1245	0.026440	0.185363	0.053815	0.182637	0.025869[0.019688,0.032049]	0.186695[0.173680,0.203382]	0.052651[0.040245,0.065057]	0.184004[0.170780,0.200797]	1.170769E-16	4.461445E-17	1.125109E-13	4.287449E-14
test_fna/11_AE016877.fasta	test_fna/14_AE016877.fasta	93-1|1294|1245	0.038021	0.163361	0.074699	0.162143	0.037482[0.029954,0.045009]	0.164222[0.153236,0.177778]	0.073638[0.059130,0.088147]	0.163037[0.151797,0.176751]	8.390278E-23	1.283323E-23	8.063058E-20	1.233273E-20
test_fna/11_AE016877.fasta	test_fna/1_AE016877.fasta	328-0|1316|1245	0.146888	0.085125	0.263454	0.083367	0.146500[0.131834,0.161167]	0.085268[0.080099,0.091057]	0.262760[0.238311,0.287208]	0.083532[0.077972,0.089636]	1.197368E-85	8.349766E-99	1.150671E-82	8.024125E-96
test_fna/11_AE016877.fasta	test_fna/18_AE016877.fasta	69-1|1321|1245	0.027633	0.182678	0.055422	0.180799	0.027071[0.020705,0.033436]	0.183930[0.171116,0.200296]	0.054293[0.041706,0.066880]	0.182085[0.169053,0.198569]	3.867918E-17	1.403478E-17	3.717069E-14	1.348743E-14
test_fna/11_AE016877.fasta	test_fna/AE016877.fasta	366-0|1329|1245	0.165761	0.078590	0.293976	0.076516	0.165395[0.149898,0.180892]	0.078708[0.073936,0.084020]	0.293327[0.268037,0.318618]	0.076654[0.071485,0.082289]	1.835537E-97	1.063357E-114	1.763951E-94	1.021886E-111
test_fna/11_AE016877.fasta	test_fna/21_AE016877.fasta	55-1|1400|1245	0.021236	0.198747	0.044177	0.194972	0.020646[0.015169,0.026122]	0.200471[0.186101,0.219399]	0.042950[0.031688,0.054212]	0.196733[0.182178,0.215739]	7.387019E-14	3.866545E-14	7.098925E-11	3.715750E-11
test_fna/11_AE016877.fasta	test_fna/30_AE016877.fasta	30-1|1363|1245	0.011637	0.235750	0.024096	0.232856	0.011037[0.007004,0.015071]	0.239018[0.219802,0.267191]	0.022855[0.014554,0.031156]	0.236162[0.216796,0.264369]	4.070849E-08	3.401490E-08	3.912086E-05	3.268832E-05
